"","x"
"680",2.80268380134965
"681",0.0881705926968505
"682",0.553188736031558
"683",3.22412847000294
"684",56.4765261378067
"685",104.379926202925
"686",0.134732014064181
"687",20.3358153875283
"688",5.3848546300318
"689",78.9239599144321
"690",0.839463691742308
"691",0.206911621453566
"692",2.05999126383425
"693",0.505900717389257
"694",0.0107085078200907
"695",0.0683161127921436
"696",0.234341017415471
"697",1.16666580285533
"698",0.157647022027023
"699",0.0622874038227063
"700",9.63965855620192
"701",0.00058057232182016
"702",0.0674124498379877
"703",0.0498372798853534
"704",12.0043063408966
"705",6.94812106235451
"706",0.177480460039904
"707",8.96944768954707
"708",1.95519272096715
"709",50.2402375085406
"710",2.65793542739189
"711",6.38737774383389
"712",0.379907264617061
"713",0.232654303587396
"714",0.412258967976262
"715",192.672161474672
"716",110.255387235397
"717",0.449933169068894
"718",0.0741112562651776
"719",1.96336611803873
"720",9.11678928774458
"721",6.29743457772878
"722",35.4077929085991
"723",0.853330048940824
"724",0.18553779238768
"725",3.6410481070543
"726",4.84400732650554
"727",1.46831512020231
"728",52.7872390519219
"729",146.063663180394
"730",58.191379783783
"731",0.162215242610127
"732",0.765648031502839
"733",1.16405080695131
"734",0.763104582957968
"735",17.2829675795989
"736",0.0385439772285249
"737",0.0671442272399184
"738",0.92030183943127
"739",0.852001233100307
"740",57.7611325598021
"741",28.3222086348003
"742",1.01349620620337
"743",3.64370344107015
"744",0.218170088665016
"745",0.639423341761148
"746",6.82946590151761
"747",5.24321372859872
"748",0.427972877278539
"749",0.158409397985662
"750",4.93978112552161
"751",5.1222587099602
"752",6.22067432247278
"753",0.205417233316016
"754",0.795772533284689
"755",0.731013159124209
"756",0.650632260083233
"757",0.00058057232182016
"758",0.650594796622919
"759",0.442826397246901
"760",4.83845016833275
"761",35.5296815242143
"762",16.1968366860617
"763",0.661057499982139
"764",90.2894378737548
"765",0.213956233115021
"766",17.3726583989524
"767",0.0208621854133149
"768",0.207917829104662
"769",0.0558490251492558
"770",0.092256367615091
"771",0.922993944468707
"772",0.39957548258672
"773",68.1962692318116
"774",0.0387111068033157
"775",0.938493344858144
"776",0.20785630441046
"777",5.68466895252158
"778",4.3925677895844
"779",3.62835327135355
"780",3.7445189339781
"781",0.152215506581639
"782",6.18400357479414
"783",0.374283923170478
"784",0.00058057232182016
"785",0.0598416166197861
"786",9.74784415347997
"787",0.118752345466934
"788",184.951168098021
"789",0.14571808983187
"790",0.495312953073725
